VOLEI MANRESA;4408;2ª DIVISIÓ INFANTIL FEMENINA;G;Grup: G
VOLEI OLOT;4421;1ª DIVISIÓ JUVENIL MASCULINA;A;Grup: A
VÒLEI RUBÍ;4374;2ª DIVISIÓ SÈNIOR MASCULINA;C;Grup: C
VÒLEI RUBÍ;4347;1ª DIVISIÓ JUVENIL FEMENINA;A;Grup: A
VÒLEI RUBÍ;4349;1ª DIVISIÓ CADET FEMENINA;A;Grup: A
VOLEI RUBÍ 'A';4402;2ª DIVISIÓ INFANTIL FEMENINA;A;Grup: A
VOLEI RUBÍ 'B';4398;3ª DIVISIÓ JUVENIL FEMENINA;I;Grup: I
VÒLEI RUBÍ 'B';4399;3ª DIVISIÓ CADET FEMENINA;I;Grup: I
VÒLEI SANT CELONI;4378;4ª DIVISIÓ SÈNIOR FEMENINA;C;Grup: C
VÒLEI SANT CELONI;4430;1ª DIVISIÓ JUVENIL MASCULINA;E;Grup: E
VÒLEI SANT CELONI;4385;3ª DIVISIÓ JUVENIL FEMENINA;C;Grup: C
VÒLEI SANT CELONI;4387;3ª DIVISIÓ CADET FEMENINA;C;Grup: C
VÒLEI SANT CELONI;4419;LLIGA PREFERENT JUVENIL FEMENÍ;B;Grup: B
VÒLEI SANT CELONI VERMELL;4406;2ª DIVISIÓ INFANTIL FEMENINA;E;Grup: E
VÒLEI SANT ESTEVE;4345;1ª DIVISIÓ SÈNIOR FEMENINA;A;Grup: A
VÒLEI SANT ESTEVE;4361;2ª DIVISIÓ JUVENIL FEMENINA;A;Grup: A
VÒLEI SANT ESTEVE;4362;2ª DIVISIÓ CADET FEMENINA;A;Grup: A
VÒLEI SANT ESTEVE 'B';4411;2ª DIVISIÓ INFANTIL FEMENINA;J;Grup: J
VOLEI SANT FRUITOS;4346;1ª DIVISIÓ SÈNIOR FEMENINA;B;Grup: B
VÒLEI SANT FRUITÓS;4370;2ª DIVISIÓ JUVENIL FEMENINA;D;Grup: D
VÒLEI SANT FRUITÓS;4371;2ª DIVISIÓ CADET FEMENINA;D;Grup: D
VÒLEI SANT FRUITÓS;4403;2ª DIVISIÓ INFANTIL FEMENINA;B;Grup: B
VÒLEI SANT FRUITÓS 'B';4360;3ª DIVISIÓ SÈNIOR FEMENINA;D;Grup: D
VÒLEI SANT MARTÍ;4418;LLIGA PREFERENT JUVENIL FEMENÍ;A;Grup: A
VÒLEI SANTPEDOR;4382;3ª DIVISIÓ JUVENIL FEMENINA;A;Grup: A
VÒLEI SANTPEDOR;4383;3ª DIVISIÓ CADET FEMENINA;A;Grup: A
VÒLEI VILASSAR;4346;1ª DIVISIÓ SÈNIOR FEMENINA;B;Grup: B
VÒLEI VILASSAR;4350;1ª DIVISIÓ JUVENIL FEMENINA;B;Grup: B
VÒLEI VILASSAR;4351;1ª DIVISIÓ CADET FEMENINA;B;Grup: B
VÒLEI VILASSAR 'A';4348;1ª DIVISIÓ INFANTIL FEMENINA;A;Grup: A
VOLEI VILASSAR BLANC;4368;2ª DIVISIÓ JUVENIL FEMENINA;C;Grup: C
VOLEI VILASSAR BLANC;4369;2ª DIVISIÓ CADET FEMENINA;C;Grup: C
VOLEI VILASSAR BLANC;4409;2ª DIVISIÓ INFANTIL FEMENINA;H;Grup: H
VOLEI VILASSAR NEGRE;4392;3ª DIVISIÓ JUVENIL FEMENINA;F;Grup: F
VOLEI VILASSAR NEGRE;4393;3ª DIVISIÓ CADET FEMENINA;F;Grup: F
VOLEI VILASSAR NEGRE;4409;2ª DIVISIÓ INFANTIL FEMENINA;H;Grup: H
VOLEIBOL CANYELLES;4388;3ª DIVISIÓ JUVENIL FEMENINA;D;Grup: D
VOLEIBOL CANYELLES;4389;3ª DIVISIÓ CADET FEMENINA;D;Grup: D
VOLEIBOL SANT JUST;4350;1ª DIVISIÓ JUVENIL FEMENINA;B;Grup: B
VOLEIBOL SANT JUST;4351;1ª DIVISIÓ CADET FEMENINA;B;Grup: B
VOLEIBOL SANT JUST;4348;1ª DIVISIÓ INFANTIL FEMENINA;A;Grup: A
VOLEIBOL SANT JUST BLAU;4411;2ª DIVISIÓ INFANTIL FEMENINA;J;Grup: J
VOLEIBOL SANT JUST GROC;4355;2ª DIVISIÓ SÈNIOR FEMENINA;B;Grup: B
VOLEIBOL SANT JUST GROC;4370;2ª DIVISIÓ JUVENIL FEMENINA;D;Grup: D
VOLEIBOL SANT JUST GROC;4371;2ª DIVISIÓ CADET FEMENINA;D;Grup: D
VOLEIBOL SANT JUST GROC;4413;2ª DIVISIÓ INFANTIL FEMENINA;L;Grup: L
VOLEIBOL SANT JUST PROJECCIÓ;4376;4ª DIVISIÓ SÈNIOR FEMENINA;E;Grup: E
ZONA ESPORTIVA AVINYÓ;4416;LLIGA PREFERENT CADET FEMENINA;C;Grup: C
